Ways of Communicating Ideas,Book,"8""x8""x0.5""",Miko Sellier,2022,Ways of Communicating Ideas_Miko Sellier_1.jpg,src/Ways of Communicating Ideas_Miko Sellier_1.jpg,Downloaded: Ways of Communicating Ideas_Miko Sellier_1.jpg,A book about various writing forms in different civilizations. 
Ways of Communication,printed book,~8x10in,Brianna Cheng,2023,Ways of Communication_Brianna Cheng_1.jpg,src/Ways of Communication_Brianna Cheng_1.jpg,Downloaded: Ways of Communication_Brianna Cheng_1.jpg,"Ways of Communication features the history and uses of numerous language systems, from Sumerian cylinder seals to Chinese characters. "
We Gather Together,A poster serie printed on newsprints that has 5 posters,multiple sizes; around 20x30 inch each,Sara Hu,2023,We Gather Together_Sara Hu_1.jpg,src/We Gather Together_Sara Hu_1.jpg,Downloaded: We Gather Together_Sara Hu_1.jpg,"India Point Park is a scenic open green space nestled along the coastline of Providence. It serves as a serene retreat for the local community, providing a tranquil environment for relaxation. In our group project, my peers Tony Zhao, Sara Hu, and I delved into the park's rich historical background and its significance to the community. Our curiosity led us to explore the interconnectedness between human activities, community development, and the preservation of natural habitats in this area."
Weaving Connection,Book,8*5”,Sophie Feng,2023,Weaving Connection_Sophie Feng_1.jpeg,src/Weaving Connection_Sophie Feng_1.jpeg,Downloaded: Weaving Connection_Sophie Feng_1.jpeg,"In an effort to explore the intricate relationship between text and image, I developed an experimental website and an accompanying book. The goal was to delve into the interplay between movable illustrations and variable fonts. "
Weaving the Soul,"Korean paper, Wood",7.5 x 7.5 in,Minnie Lee,2023,Weaving the Soul_Minnie Lee_1.png,src/Weaving the Soul_Minnie Lee_1.png,Downloaded: Weaving the Soul_Minnie Lee_1.png,"A bookmark is a momentary pause, a trace left between pages—a marker of presence before the journey resumes. In Weaving the Soul, the artist interlaces history and personal interpretation, transforming traditional Korean palace patterns into a contemporary 2D design. Inspired by the intricate drawings and motifs of royal architecture, she weaves these elements into her own visual language, embracing an antique yet timeless color palette. Each pattern is a thread connecting past and present, tradition and reinvention, delicately crafted to carry the echoes of cultural memory.

Like the act of reading itself, this bookmark invites engagement with the ephemeral: it holds a place, only to be moved again. In this way, the artwork echoes the fleeting nature of existence—seen, touched, then gone—reminding us that every moment leaves a trace, however slight, however fleeting.
"
What we see when we read,A book,6 * 8.5 (inch),Minah Kim,2023,What we see when we read_Minah Kim_1.jpeg,src/What we see when we read_Minah Kim_1.jpeg,Downloaded: What we see when we read_Minah Kim_1.jpeg,"This book is a redesigned version of the book <What We See When We Read>, written by Peter Mendelsund. I focused on the visualization of the text to graphic, translating the context so that it can better convey the author's intention to the readers."
What's Inside the Providence River?,Web,/,Ashley Cai,2023,What's Inside the Providence River?_Ashley Cai_1.mov,src/What's Inside the Providence River?_Ashley Cai_1.mov,Downloaded: What's Inside the Providence River?_Ashley Cai_1.mov,Our team scoured the bottom of the Providence River to map its objects and stories.
Whirligig Progeny I,Layered digital prints on acetate,6 ft x 8 ftish!!!!,Avery Browne,2024,Whirligig Progeny I_Avery Browne_1.jpg,src/Whirligig Progeny I_Avery Browne_1.jpg,Downloaded: Whirligig Progeny I_Avery Browne_1.jpg,"Whirligig Progeny I is an experimental print project separating and recombining the CMY channels of ten drawings, called Whirligigs, into a progeny of one hundred unique recombinants. Key inspirations include colorful microscopic specimen stains and the boundlessness of genetic recombination."
Wild Type Collelction,book,6x6 thick book,Sara Hu,2023,Wild Type Collelction_Sara Hu_1.jpg,src/Wild Type Collelction_Sara Hu_1.jpg,Downloaded: Wild Type Collelction_Sara Hu_1.jpg,A collection of wild types I found on the streets
You are a good friend and I want to be better for you,Print,"Book: 8.5x11, Poster: 30x40",Ryan Yan,2023,You are a good friend and I want to be better for you_Ryan Yan_1.pdf,src/You are a good friend and I want to be better for you_Ryan Yan_1.pdf,Downloaded: You are a good friend and I want to be better for you_Ryan Yan_1.pdf,"Readability, legibility, manipulation"
Zodiac Cosmetic Packages ,Packaging ,Multi but around 8 inches max,Miko Sellier,2024,Zodiac Cosmetic Packages_Miko Sellier_1.png,src/Zodiac Cosmetic Packages_Miko Sellier_1.png,Downloaded: Zodiac Cosmetic Packages_Miko Sellier_1.png,Packaging for Zodiac Cosmetics
Zodiac Cosmetics ,POSTERS,18x24 (3 of them),Miko Sellier,2024,Zodiac Cosmetics_Miko Sellier_1.png,src/Zodiac Cosmetics_Miko Sellier_1.png,Downloaded: Zodiac Cosmetics_Miko Sellier_1.png,ZODIAC is a cosmetics brand explorating Astrological World.
包 (bāo),risograph ,3x3in,Brianna Cheng,2023,包 (bāo)_Brianna Cheng_1.jpg,src/包 (bāo)_Brianna Cheng_1.jpg,Downloaded: 包 (bāo)_Brianna Cheng_1.jpg,"包 (bāo) encompasses many meanings: as the noun meaning """"bun"""" and as the verb meaning """"to enclose or wrap."""" This souvenir encompasses these definitions in my memories of folding dumplings as a child. Using an infinitely folding form, it expresses the ritual and meditative repetition associated with the memory. 

Printed using risograph and hand assembled, edition of 50."
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
,,,,,,src/,,
